Site ID,Site_Name,Pulse Name,Outcome,Breeding Type,Complex Types,Hatch_Date,Window_Type,Call_Type,Window_Day,Window_Start,Window_End,Date,Total_Recordings,Detection_Recordings,Detection_Rate,Had_Recordings,Had_Detections
48437,2023 Plumas Arboga 8 - North Regional Pond,2023 Plumas Arboga 8 p1,Partially Abandoned,Sequential,,05/06/2023,Nestling,Nestling,3,05/10/2023,05/16/2023,05/12/2023,39,10,0.256,Yes,Yes
48437,2023 Plumas Arboga 8 - North Regional Pond,2023 Plumas Arboga 8 p1,Partially Abandoned,Sequential,,05/06/2023,Nestling,Nestling,4,05/10/2023,05/16/2023,05/13/2023,39,8,0.205,Yes,Yes
48437,2023 Plumas Arboga 8 - North Regional Pond,2023 Plumas Arboga 8 p1,Partially Abandoned,Sequential,,05/06/2023,Nestling,Nestling,5,05/10/2023,05/16/2023,05/14/2023,39,10,0.256,Yes,Yes
48437,2023 Plumas Arboga 8 - North Regional Pond,2023 Plumas Arboga 8 p1,Partially Abandoned,Sequential,,05/06/2023,Nestling,Nestling,6,05/10/2023,05/16/2023,05/15/2023,39,10,0.256,Yes,Yes
48437,2023 Plumas Arboga 8 - North Regional Pond,2023 Plumas Arboga 8 p1,Partially Abandoned,Sequential,,05/06/2023,Nestling,Nestling,7,05/10/2023,05/16/2023,05/16/2023,39,11,0.282,Yes,Yes
48437,2023 Plumas Arboga 8 - North Regional Pond,2023 Plumas Arboga 8 p2,Successful,Sequential,,06/15/2023,Female_Incubation,Female,1,06/06/2023,06/12/2023,06/06/2023,39,9,0.231,Yes,Yes
48437,2023 Plumas Arboga 8 - North Regional Pond,2023 Plumas Arboga 8 p2,Successful,Sequential,,06/15/2023,Female_Incubation,Female,2,06/06/2023,06/12/2023,06/07/2023,39,8,0.205,Yes,Yes
48437,2023 Plumas Arboga 8 - North Regional Pond,2023 Plumas Arboga 8 p2,Successful,Sequential,,06/15/2023,Female_Incubation,Female,3,06/06/2023,06/12/2023,06/08/2023,39,25,0.641,Yes,Yes
48437,2023 Plumas Arboga 8 - North Regional Pond,2023 Plumas Arboga 8 p2,Successful,Sequential,,06/15/2023,Female_Incubation,Female,4,06/06/2023,06/12/2023,06/09/2023,39,31,0.795,Yes,Yes
48437,2023 Plumas Arboga 8 - North Regional Pond,2023 Plumas Arboga 8 p2,Successful,Sequential,,06/15/2023,Female_Incubation,Female,5,06/06/2023,06/12/2023,06/10/2023,39,33,0.846,Yes,Yes
48437,2023 Plumas Arboga 8 - North Regional Pond,2023 Plumas Arboga 8 p2,Successful,Sequential,,06/15/2023,Female_Incubation,Female,6,06/06/2023,06/12/2023,06/11/2023,39,27,0.692,Yes,Yes
48437,2023 Plumas Arboga 8 - North Regional Pond,2023 Plumas Arboga 8 p2,Successful,Sequential,,06/15/2023,Female_Incubation,Female,7,06/06/2023,06/12/2023,06/12/2023,39,27,0.692,Yes,Yes
48437,2023 Plumas Arboga 8 - North Regional Pond,2023 Plumas Arboga 8 p2,Successful,Sequential,,06/15/2023,Nestling,Nestling,1,06/19/2023,06/25/2023,06/19/2023,39,19,0.487,Yes,Yes
48437,2023 Plumas Arboga 8 - North Regional Pond,2023 Plumas Arboga 8 p2,Successful,Sequential,,06/15/2023,Nestling,Nestling,2,06/19/2023,06/25/2023,06/20/2023,39,31,0.795,Yes,Yes
48437,2023 Plumas Arboga 8 - North Regional Pond,2023 Plumas Arboga 8 p2,Successful,Sequential,,06/15/2023,Nestling,Nestling,3,06/19/2023,06/25/2023,06/21/2023,39,35,0.897,Yes,Yes
48437,2023 Plumas Arboga 8 - North Regional Pond,2023 Plumas Arboga 8 p2,Successful,Sequential,,06/15/2023,Nestling,Nestling,4,06/19/2023,06/25/2023,06/22/2023,39,34,0.872,Yes,Yes
48437,2023 Plumas Arboga 8 - North Regional Pond,2023 Plumas Arboga 8 p2,Successful,Sequential,,06/15/2023,Nestling,Nestling,5,06/19/2023,06/25/2023,06/23/2023,39,32,0.821,Yes,Yes
48437,2023 Plumas Arboga 8 - North Regional Pond,2023 Plumas Arboga 8 p2,Successful,Sequential,,06/15/2023,Nestling,Nestling,6,06/19/2023,06/25/2023,06/24/2023,39,36,0.923,Yes,Yes
48437,2023 Plumas Arboga 8 - North Regional Pond,2023 Plumas Arboga 8 p2,Successful,Sequential,,06/15/2023,Nestling,Nestling,7,06/19/2023,06/25/2023,06/25/2023,39,38,0.974,Yes,Yes
48764,2023 Rancho Jamul North Pond - fix lat lon,2023 Rancho Jamul - North Pond p1,Successful,Simple,,05/16/2023,Female_Incubation,Female,1,05/07/2023,05/13/2023,05/07/2023,39,0,0.0,Yes,No
48764,2023 Rancho Jamul North Pond - fix lat lon,2023 Rancho Jamul - North Pond p1,Successful,Simple,,05/16/2023,Female_Incubation,Female,2,05/07/2023,05/13/2023,05/08/2023,39,0,0.0,Yes,No
48764,2023 Rancho Jamul North Pond - fix lat lon,2023 Rancho Jamul - North Pond p1,Successful,Simple,,05/16/2023,Female_Incubation,Female,3,05/07/2023,05/13/2023,05/09/2023,39,0,0.0,Yes,No
48764,2023 Rancho Jamul North Pond - fix lat lon,2023 Rancho Jamul - North Pond p1,Successful,Simple,,05/16/2023,Female_Incubation,Female,4,05/07/2023,05/13/2023,05/10/2023,39,0,0.0,Yes,No
48764,2023 Rancho Jamul North Pond - fix lat lon,2023 Rancho Jamul - North Pond p1,Successful,Simple,,05/16/2023,Female_Incubation,Female,5,05/07/2023,05/13/2023,05/11/2023,39,0,0.0,Yes,No
48764,2023 Rancho Jamul North Pond - fix lat lon,2023 Rancho Jamul - North Pond p1,Successful,Simple,,05/16/2023,Female_Incubation,Female,6,05/07/2023,05/13/2023,05/12/2023,39,0,0.0,Yes,No
48764,2023 Rancho Jamul North Pond - fix lat lon,2023 Rancho Jamul - North Pond p1,Successful,Simple,,05/16/2023,Female_Incubation,Female,7,05/07/2023,05/13/2023,05/13/2023,39,0,0.0,Yes,No
48764,2023 Rancho Jamul North Pond - fix lat lon,2023 Rancho Jamul - North Pond p1,Successful,Simple,,05/16/2023,Nestling,Nestling,1,05/20/2023,05/26/2023,05/20/2023,39,3,0.077,Yes,Yes
48764,2023 Rancho Jamul North Pond - fix lat lon,2023 Rancho Jamul - North Pond p1,Successful,Simple,,05/16/2023,Nestling,Nestling,2,05/20/2023,05/26/2023,05/21/2023,39,5,0.128,Yes,Yes
48764,2023 Rancho Jamul North Pond - fix lat lon,2023 Rancho Jamul - North Pond p1,Successful,Simple,,05/16/2023,Nestling,Nestling,3,05/20/2023,05/26/2023,05/22/2023,39,2,0.051,Yes,Yes
48764,2023 Rancho Jamul North Pond - fix lat lon,2023 Rancho Jamul - North Pond p1,Successful,Simple,,05/16/2023,Nestling,Nestling,4,05/20/2023,05/26/2023,05/23/2023,39,4,0.103,Yes,Yes
48764,2023 Rancho Jamul North Pond - fix lat lon,2023 Rancho Jamul - North Pond p1,Successful,Simple,,05/16/2023,Nestling,Nestling,5,05/20/2023,05/26/2023,05/24/2023,39,5,0.128,Yes,Yes
48764,2023 Rancho Jamul North Pond - fix lat lon,2023 Rancho Jamul - North Pond p1,Successful,Simple,,05/16/2023,Nestling,Nestling,6,05/20/2023,05/26/2023,05/25/2023,39,2,0.051,Yes,Yes
48764,2023 Rancho Jamul North Pond - fix lat lon,2023 Rancho Jamul - North Pond p1,Successful,Simple,,05/16/2023,Nestling,Nestling,7,05/20/2023,05/26/2023,05/26/2023,39,5,0.128,Yes,Yes
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p1,Successful,Sequential,,04/25/2023,Female_Incubation,Female,1,04/16/2023,04/22/2023,04/16/2023,39,0,0.0,Yes,No
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p1,Successful,Sequential,,04/25/2023,Female_Incubation,Female,2,04/16/2023,04/22/2023,04/17/2023,39,0,0.0,Yes,No
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p1,Successful,Sequential,,04/25/2023,Female_Incubation,Female,3,04/16/2023,04/22/2023,04/18/2023,39,0,0.0,Yes,No
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p1,Successful,Sequential,,04/25/2023,Female_Incubation,Female,4,04/16/2023,04/22/2023,04/19/2023,39,0,0.0,Yes,No
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p1,Successful,Sequential,,04/25/2023,Female_Incubation,Female,5,04/16/2023,04/22/2023,04/20/2023,39,0,0.0,Yes,No
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p1,Successful,Sequential,,04/25/2023,Female_Incubation,Female,6,04/16/2023,04/22/2023,04/21/2023,39,0,0.0,Yes,No
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p1,Successful,Sequential,,04/25/2023,Female_Incubation,Female,7,04/16/2023,04/22/2023,04/22/2023,39,0,0.0,Yes,No
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p1,Successful,Sequential,,04/25/2023,Nestling,Nestling,1,04/29/2023,05/05/2023,04/29/2023,39,2,0.051,Yes,Yes
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p1,Successful,Sequential,,04/25/2023,Nestling,Nestling,2,04/29/2023,05/05/2023,04/30/2023,39,1,0.026,Yes,Yes
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p1,Successful,Sequential,,04/25/2023,Nestling,Nestling,3,04/29/2023,05/05/2023,05/01/2023,39,0,0.0,Yes,No
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p1,Successful,Sequential,,04/25/2023,Nestling,Nestling,4,04/29/2023,05/05/2023,05/02/2023,39,0,0.0,Yes,No
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p1,Successful,Sequential,,04/25/2023,Nestling,Nestling,5,04/29/2023,05/05/2023,05/03/2023,39,0,0.0,Yes,No
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p1,Successful,Sequential,,04/25/2023,Nestling,Nestling,6,04/29/2023,05/05/2023,05/04/2023,39,0,0.0,Yes,No
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p1,Successful,Sequential,,04/25/2023,Nestling,Nestling,7,04/29/2023,05/05/2023,05/05/2023,39,0,0.0,Yes,No
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p2,Successful,Sequential,,06/16/2023,Female_Incubation,Female,1,06/07/2023,06/13/2023,06/07/2023,39,0,0.0,Yes,No
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p2,Successful,Sequential,,06/16/2023,Female_Incubation,Female,2,06/07/2023,06/13/2023,06/08/2023,39,1,0.026,Yes,Yes
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p2,Successful,Sequential,,06/16/2023,Female_Incubation,Female,3,06/07/2023,06/13/2023,06/09/2023,39,0,0.0,Yes,No
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p2,Successful,Sequential,,06/16/2023,Female_Incubation,Female,4,06/07/2023,06/13/2023,06/10/2023,39,3,0.077,Yes,Yes
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p2,Successful,Sequential,,06/16/2023,Female_Incubation,Female,5,06/07/2023,06/13/2023,06/11/2023,39,3,0.077,Yes,Yes
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p2,Successful,Sequential,,06/16/2023,Female_Incubation,Female,6,06/07/2023,06/13/2023,06/12/2023,39,1,0.026,Yes,Yes
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p2,Successful,Sequential,,06/16/2023,Female_Incubation,Female,7,06/07/2023,06/13/2023,06/13/2023,39,2,0.051,Yes,Yes
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p2,Successful,Sequential,,06/16/2023,Nestling,Nestling,1,06/20/2023,06/26/2023,06/20/2023,39,0,0.0,Yes,No
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p2,Successful,Sequential,,06/16/2023,Nestling,Nestling,2,06/20/2023,06/26/2023,06/21/2023,39,1,0.026,Yes,Yes
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p2,Successful,Sequential,,06/16/2023,Nestling,Nestling,3,06/20/2023,06/26/2023,06/22/2023,39,0,0.0,Yes,No
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p2,Successful,Sequential,,06/16/2023,Nestling,Nestling,4,06/20/2023,06/26/2023,06/23/2023,39,0,0.0,Yes,No
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p2,Successful,Sequential,,06/16/2023,Nestling,Nestling,5,06/20/2023,06/26/2023,06/24/2023,39,2,0.051,Yes,Yes
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p2,Successful,Sequential,,06/16/2023,Nestling,Nestling,6,06/20/2023,06/26/2023,06/25/2023,39,0,0.0,Yes,No
48765,2023 Rancho Jamul Site 1 fix lat lon,2023 Rancho Jamul - Site 1 p2,Successful,Sequential,,06/16/2023,Nestling,Nestling,7,06/20/2023,06/26/2023,06/26/2023,39,0,0.0,Yes,No
48439,2023 West of Davis,2023 San Jacinto Wildlife Area West of Davis Road p2,Successful,Sequential,,05/22/2023,Female_Incubation,Female,1,05/13/2023,05/19/2023,05/13/2023,39,4,0.103,Yes,Yes
48439,2023 West of Davis,2023 San Jacinto Wildlife Area West of Davis Road p2,Successful,Sequential,,05/22/2023,Female_Incubation,Female,2,05/13/2023,05/19/2023,05/14/2023,39,12,0.308,Yes,Yes
48439,2023 West of Davis,2023 San Jacinto Wildlife Area West of Davis Road p2,Successful,Sequential,,05/22/2023,Female_Incubation,Female,3,05/13/2023,05/19/2023,05/15/2023,39,3,0.077,Yes,Yes
48439,2023 West of Davis,2023 San Jacinto Wildlife Area West of Davis Road p2,Successful,Sequential,,05/22/2023,Female_Incubation,Female,4,05/13/2023,05/19/2023,05/16/2023,39,6,0.154,Yes,Yes
48439,2023 West of Davis,2023 San Jacinto Wildlife Area West of Davis Road p2,Successful,Sequential,,05/22/2023,Female_Incubation,Female,5,05/13/2023,05/19/2023,05/17/2023,39,6,0.154,Yes,Yes
48439,2023 West of Davis,2023 San Jacinto Wildlife Area West of Davis Road p2,Successful,Sequential,,05/22/2023,Female_Incubation,Female,6,05/13/2023,05/19/2023,05/18/2023,39,7,0.179,Yes,Yes
48439,2023 West of Davis,2023 San Jacinto Wildlife Area West of Davis Road p2,Successful,Sequential,,05/22/2023,Female_Incubation,Female,7,05/13/2023,05/19/2023,05/19/2023,39,5,0.128,Yes,Yes
48439,2023 West of Davis,2023 San Jacinto Wildlife Area West of Davis Road p2,Successful,Sequential,,05/22/2023,Nestling,Nestling,1,05/26/2023,06/01/2023,05/26/2023,39,4,0.103,Yes,Yes
48439,2023 West of Davis,2023 San Jacinto Wildlife Area West of Davis Road p2,Successful,Sequential,,05/22/2023,Nestling,Nestling,2,05/26/2023,06/01/2023,05/27/2023,39,6,0.154,Yes,Yes
48439,2023 West of Davis,2023 San Jacinto Wildlife Area West of Davis Road p2,Successful,Sequential,,05/22/2023,Nestling,Nestling,3,05/26/2023,06/01/2023,05/28/2023,39,12,0.308,Yes,Yes
48439,2023 West of Davis,2023 San Jacinto Wildlife Area West of Davis Road p2,Successful,Sequential,,05/22/2023,Nestling,Nestling,4,05/26/2023,06/01/2023,05/29/2023,39,5,0.128,Yes,Yes
48439,2023 West of Davis,2023 San Jacinto Wildlife Area West of Davis Road p2,Successful,Sequential,,05/22/2023,Nestling,Nestling,5,05/26/2023,06/01/2023,05/30/2023,39,12,0.308,Yes,Yes
48439,2023 West of Davis,2023 San Jacinto Wildlife Area West of Davis Road p2,Successful,Sequential,,05/22/2023,Nestling,Nestling,6,05/26/2023,06/01/2023,05/31/2023,39,28,0.718,Yes,Yes
48439,2023 West of Davis,2023 San Jacinto Wildlife Area West of Davis Road p2,Successful,Sequential,,05/22/2023,Nestling,Nestling,7,05/26/2023,06/01/2023,06/01/2023,39,14,0.359,Yes,Yes
48464,2023 San Luis NWR - West Bank Creek,2023 San Luis NWR - Fiddleneck Lake p1,Partially Abandoned,Simple,,06/15/2023,Female_Incubation,Female,1,06/06/2023,06/12/2023,06/06/2023,39,8,0.205,Yes,Yes
48464,2023 San Luis NWR - West Bank Creek,2023 San Luis NWR - Fiddleneck Lake p1,Partially Abandoned,Simple,,06/15/2023,Female_Incubation,Female,2,06/06/2023,06/12/2023,06/07/2023,39,4,0.103,Yes,Yes
48464,2023 San Luis NWR - West Bank Creek,2023 San Luis NWR - Fiddleneck Lake p1,Partially Abandoned,Simple,,06/15/2023,Female_Incubation,Female,3,06/06/2023,06/12/2023,06/08/2023,39,7,0.179,Yes,Yes
48464,2023 San Luis NWR - West Bank Creek,2023 San Luis NWR - Fiddleneck Lake p1,Partially Abandoned,Simple,,06/15/2023,Female_Incubation,Female,4,06/06/2023,06/12/2023,06/09/2023,39,4,0.103,Yes,Yes
48464,2023 San Luis NWR - West Bank Creek,2023 San Luis NWR - Fiddleneck Lake p1,Partially Abandoned,Simple,,06/15/2023,Female_Incubation,Female,5,06/06/2023,06/12/2023,06/10/2023,39,14,0.359,Yes,Yes
48464,2023 San Luis NWR - West Bank Creek,2023 San Luis NWR - Fiddleneck Lake p1,Partially Abandoned,Simple,,06/15/2023,Female_Incubation,Female,6,06/06/2023,06/12/2023,06/11/2023,39,12,0.308,Yes,Yes
48464,2023 San Luis NWR - West Bank Creek,2023 San Luis NWR - Fiddleneck Lake p1,Partially Abandoned,Simple,,06/15/2023,Female_Incubation,Female,7,06/06/2023,06/12/2023,06/12/2023,39,6,0.154,Yes,Yes
48464,2023 San Luis NWR - West Bank Creek,2023 San Luis NWR - Fiddleneck Lake p1,Partially Abandoned,Simple,,06/15/2023,Nestling,Nestling,1,06/19/2023,06/25/2023,06/19/2023,39,1,0.026,Yes,Yes
48464,2023 San Luis NWR - West Bank Creek,2023 San Luis NWR - Fiddleneck Lake p1,Partially Abandoned,Simple,,06/15/2023,Nestling,Nestling,2,06/19/2023,06/25/2023,06/20/2023,39,0,0.0,Yes,No
48464,2023 San Luis NWR - West Bank Creek,2023 San Luis NWR - Fiddleneck Lake p1,Partially Abandoned,Simple,,06/15/2023,Nestling,Nestling,3,06/19/2023,06/25/2023,06/21/2023,39,7,0.179,Yes,Yes
48464,2023 San Luis NWR - West Bank Creek,2023 San Luis NWR - Fiddleneck Lake p1,Partially Abandoned,Simple,,06/15/2023,Nestling,Nestling,4,06/19/2023,06/25/2023,06/22/2023,39,2,0.051,Yes,Yes
48464,2023 San Luis NWR - West Bank Creek,2023 San Luis NWR - Fiddleneck Lake p1,Partially Abandoned,Simple,,06/15/2023,Nestling,Nestling,5,06/19/2023,06/25/2023,06/23/2023,39,3,0.077,Yes,Yes
48464,2023 San Luis NWR - West Bank Creek,2023 San Luis NWR - Fiddleneck Lake p1,Partially Abandoned,Simple,,06/15/2023,Nestling,Nestling,6,06/19/2023,06/25/2023,06/24/2023,39,2,0.051,Yes,Yes
48464,2023 San Luis NWR - West Bank Creek,2023 San Luis NWR - Fiddleneck Lake p1,Partially Abandoned,Simple,,06/15/2023,Nestling,Nestling,7,06/19/2023,06/25/2023,06/25/2023,39,1,0.026,Yes,Yes
48447,2023 San Luis Bear Creek,2023 San Luis NWR - Tanager Slough p1,Partially Abandoned,Simple,,07/05/2023,Female_Incubation,Female,1,06/26/2023,07/02/2023,06/26/2023,39,30,0.769,Yes,Yes
48447,2023 San Luis Bear Creek,2023 San Luis NWR - Tanager Slough p1,Partially Abandoned,Simple,,07/05/2023,Female_Incubation,Female,2,06/26/2023,07/02/2023,06/27/2023,39,28,0.718,Yes,Yes
48447,2023 San Luis Bear Creek,2023 San Luis NWR - Tanager Slough p1,Partially Abandoned,Simple,,07/05/2023,Female_Incubation,Female,3,06/26/2023,07/02/2023,06/28/2023,39,37,0.949,Yes,Yes
48447,2023 San Luis Bear Creek,2023 San Luis NWR - Tanager Slough p1,Partially Abandoned,Simple,,07/05/2023,Female_Incubation,Female,4,06/26/2023,07/02/2023,06/29/2023,39,28,0.718,Yes,Yes
48447,2023 San Luis Bear Creek,2023 San Luis NWR - Tanager Slough p1,Partially Abandoned,Simple,,07/05/2023,Female_Incubation,Female,5,06/26/2023,07/02/2023,06/30/2023,39,28,0.718,Yes,Yes
48447,2023 San Luis Bear Creek,2023 San Luis NWR - Tanager Slough p1,Partially Abandoned,Simple,,07/05/2023,Female_Incubation,Female,6,06/26/2023,07/02/2023,07/01/2023,39,30,0.769,Yes,Yes
48447,2023 San Luis Bear Creek,2023 San Luis NWR - Tanager Slough p1,Partially Abandoned,Simple,,07/05/2023,Female_Incubation,Female,7,06/26/2023,07/02/2023,07/02/2023,39,18,0.462,Yes,Yes
48447,2023 San Luis Bear Creek,2023 San Luis NWR - Tanager Slough p1,Partially Abandoned,Simple,,07/05/2023,Nestling,Nestling,1,07/09/2023,07/15/2023,07/09/2023,39,8,0.205,Yes,Yes
48447,2023 San Luis Bear Creek,2023 San Luis NWR - Tanager Slough p1,Partially Abandoned,Simple,,07/05/2023,Nestling,Nestling,2,07/09/2023,07/15/2023,07/10/2023,39,11,0.282,Yes,Yes
48447,2023 San Luis Bear Creek,2023 San Luis NWR - Tanager Slough p1,Partially Abandoned,Simple,,07/05/2023,Nestling,Nestling,3,07/09/2023,07/15/2023,07/11/2023,39,25,0.641,Yes,Yes
48447,2023 San Luis Bear Creek,2023 San Luis NWR - Tanager Slough p1,Partially Abandoned,Simple,,07/05/2023,Nestling,Nestling,4,07/09/2023,07/15/2023,07/12/2023,39,25,0.641,Yes,Yes
48447,2023 San Luis Bear Creek,2023 San Luis NWR - Tanager Slough p1,Partially Abandoned,Simple,,07/05/2023,Nestling,Nestling,5,07/09/2023,07/15/2023,07/13/2023,39,17,0.436,Yes,Yes
48447,2023 San Luis Bear Creek,2023 San Luis NWR - Tanager Slough p1,Partially Abandoned,Simple,,07/05/2023,Nestling,Nestling,6,07/09/2023,07/15/2023,07/14/2023,39,9,0.231,Yes,Yes
48447,2023 San Luis Bear Creek,2023 San Luis NWR - Tanager Slough p1,Partially Abandoned,Simple,,07/05/2023,Nestling,Nestling,7,07/09/2023,07/15/2023,07/15/2023,39,9,0.231,Yes,Yes
48466,2023 Sedgwick,2023 Sedgwick Reserve Pond p1,Successful,Asynchronous,,04/17/2023,Female_Incubation,Female,1,04/08/2023,04/14/2023,04/08/2023,39,1,0.026,Yes,Yes
48466,2023 Sedgwick,2023 Sedgwick Reserve Pond p1,Successful,Asynchronous,,04/17/2023,Female_Incubation,Female,2,04/08/2023,04/14/2023,04/09/2023,39,2,0.051,Yes,Yes
48466,2023 Sedgwick,2023 Sedgwick Reserve Pond p1,Successful,Asynchronous,,04/17/2023,Female_Incubation,Female,3,04/08/2023,04/14/2023,04/10/2023,39,5,0.128,Yes,Yes
48466,2023 Sedgwick,2023 Sedgwick Reserve Pond p1,Successful,Asynchronous,,04/17/2023,Female_Incubation,Female,4,04/08/2023,04/14/2023,04/11/2023,39,6,0.154,Yes,Yes
48466,2023 Sedgwick,2023 Sedgwick Reserve Pond p1,Successful,Asynchronous,,04/17/2023,Female_Incubation,Female,5,04/08/2023,04/14/2023,04/12/2023,39,9,0.231,Yes,Yes
48466,2023 Sedgwick,2023 Sedgwick Reserve Pond p1,Successful,Asynchronous,,04/17/2023,Female_Incubation,Female,6,04/08/2023,04/14/2023,04/13/2023,39,6,0.154,Yes,Yes
48466,2023 Sedgwick,2023 Sedgwick Reserve Pond p1,Successful,Asynchronous,,04/17/2023,Female_Incubation,Female,7,04/08/2023,04/14/2023,04/14/2023,39,13,0.333,Yes,Yes
48466,2023 Sedgwick,2023 Sedgwick Reserve Pond p1,Successful,Asynchronous,,04/17/2023,Nestling,Nestling,1,04/21/2023,04/27/2023,04/21/2023,39,7,0.179,Yes,Yes
48466,2023 Sedgwick,2023 Sedgwick Reserve Pond p1,Successful,Asynchronous,,04/17/2023,Nestling,Nestling,2,04/21/2023,04/27/2023,04/22/2023,39,16,0.41,Yes,Yes
48466,2023 Sedgwick,2023 Sedgwick Reserve Pond p1,Successful,Asynchronous,,04/17/2023,Nestling,Nestling,3,04/21/2023,04/27/2023,04/23/2023,39,17,0.436,Yes,Yes
48466,2023 Sedgwick,2023 Sedgwick Reserve Pond p1,Successful,Asynchronous,,04/17/2023,Nestling,Nestling,4,04/21/2023,04/27/2023,04/24/2023,39,24,0.615,Yes,Yes
48466,2023 Sedgwick,2023 Sedgwick Reserve Pond p1,Successful,Asynchronous,,04/17/2023,Nestling,Nestling,5,04/21/2023,04/27/2023,04/25/2023,39,19,0.487,Yes,Yes
48466,2023 Sedgwick,2023 Sedgwick Reserve Pond p1,Successful,Asynchronous,,04/17/2023,Nestling,Nestling,6,04/21/2023,04/27/2023,04/26/2023,39,19,0.487,Yes,Yes
48466,2023 Sedgwick,2023 Sedgwick Reserve Pond p1,Successful,Asynchronous,,04/17/2023,Nestling,Nestling,7,04/21/2023,04/27/2023,04/27/2023,39,15,0.385,Yes,Yes
48393,2023 WA McCain Wetlands,2023 Washington State - McCain Wetlands p1,Partially Abandoned,Simple,,05/10/2023,Female_Incubation,Female,1,05/01/2023,05/07/2023,05/01/2023,39,12,0.308,Yes,Yes
48393,2023 WA McCain Wetlands,2023 Washington State - McCain Wetlands p1,Partially Abandoned,Simple,,05/10/2023,Female_Incubation,Female,2,05/01/2023,05/07/2023,05/02/2023,39,10,0.256,Yes,Yes
48393,2023 WA McCain Wetlands,2023 Washington State - McCain Wetlands p1,Partially Abandoned,Simple,,05/10/2023,Female_Incubation,Female,3,05/01/2023,05/07/2023,05/03/2023,39,21,0.538,Yes,Yes
48393,2023 WA McCain Wetlands,2023 Washington State - McCain Wetlands p1,Partially Abandoned,Simple,,05/10/2023,Female_Incubation,Female,4,05/01/2023,05/07/2023,05/04/2023,39,15,0.385,Yes,Yes
48393,2023 WA McCain Wetlands,2023 Washington State - McCain Wetlands p1,Partially Abandoned,Simple,,05/10/2023,Female_Incubation,Female,5,05/01/2023,05/07/2023,05/05/2023,39,6,0.154,Yes,Yes
48393,2023 WA McCain Wetlands,2023 Washington State - McCain Wetlands p1,Partially Abandoned,Simple,,05/10/2023,Female_Incubation,Female,6,05/01/2023,05/07/2023,05/06/2023,39,8,0.205,Yes,Yes
48393,2023 WA McCain Wetlands,2023 Washington State - McCain Wetlands p1,Partially Abandoned,Simple,,05/10/2023,Female_Incubation,Female,7,05/01/2023,05/07/2023,05/07/2023,39,9,0.231,Yes,Yes
48393,2023 WA McCain Wetlands,2023 Washington State - McCain Wetlands p1,Partially Abandoned,Simple,,05/10/2023,Nestling,Nestling,1,05/14/2023,05/20/2023,05/14/2023,39,0,0.0,Yes,No
48393,2023 WA McCain Wetlands,2023 Washington State - McCain Wetlands p1,Partially Abandoned,Simple,,05/10/2023,Nestling,Nestling,2,05/14/2023,05/20/2023,05/15/2023,39,3,0.077,Yes,Yes
48393,2023 WA McCain Wetlands,2023 Washington State - McCain Wetlands p1,Partially Abandoned,Simple,,05/10/2023,Nestling,Nestling,3,05/14/2023,05/20/2023,05/16/2023,39,6,0.154,Yes,Yes
